commercial_area_code,business_type,time_band,demand_level
3110016,KOREAN_FOOD,TIME_17_21,MEDIUM
3110016,KOREAN_FOOD,TIME_21_24,CLOSED
3110016,CAFE_BEVERAGE,TIME_00_06,CLOSED
3110016,CAFE_BEVERAGE,TIME_06_11,CLOSED
3110016,CAFE_BEVERAGE,TIME_11_14,VERY_HIGH
3110016,CAFE_BEVERAGE,TIME_14_17,VERY_HIGH
3110016,CAFE_BEVERAGE,TIME_17_21,HIGH
3110016,CAFE_BEVERAGE,TIME_21_24,CLOSED
3110017,CAFE_BEVERAGE,TIME_00_06,CLOSED
3110017,CAFE_BEVERAGE,TIME_06_11,LOW
3110017,CAFE_BEVERAGE,TIME_11_14,HIGH
3110017,CAFE_BEVERAGE,TIME_14_17,VERY_HIGH
3110017,CAFE_BEVERAGE,TIME_17_21,HIGH
3110017,CAFE_BEVERAGE,TIME_21_24,LOW
3110018,KOREAN_FOOD,TIME_00_06,CLOSED
3110018,KOREAN_FOOD,TIME_06_11,CLOSED
3110018,KOREAN_FOOD,TIME_11_14,VERY_HIGH
3110018,KOREAN_FOOD,TIME_14_17,HIGH
3110018,KOREAN_FOOD,TIME_17_21,HIGH
3110018,KOREAN_FOOD,TIME_21_24,CLOSED
3110018,CAFE_BEVERAGE,TIME_00_06,CLOSED
3110018,CAFE_BEVERAGE,TIME_06_11,LOW
3110018,CAFE_BEVERAGE,TIME_11_14,VERY_HIGH
3110018,CAFE_BEVERAGE,TIME_14_17,VERY_HIGH
3110018,CAFE_BEVERAGE,TIME_17_21,LOW
3110018,CAFE_BEVERAGE,TIME_21_24,CLOSED
3110019,KOREAN_FOOD,TIME_00_06,CLOSED
3110019,KOREAN_FOOD,TIME_06_11,CLOSED
3110019,KOREAN_FOOD,TIME_11_14,HIGH
3110019,KOREAN_FOOD,TIME_14_17,HIGH
3110019,KOREAN_FOOD,TIME_17_21,VERY_HIGH
3110019,KOREAN_FOOD,TIME_21_24,MEDIUM
3110019,CAFE_BEVERAGE,TIME_00_06,CLOSED
3110019,CAFE_BEVERAGE,TIME_06_11,LOW
3110019,CAFE_BEVERAGE,TIME_11_14,VERY_HIGH
3110019,CAFE_BEVERAGE,TIME_14_17,VERY_HIGH
3110019,CAFE_BEVERAGE,TIME_17_21,MEDIUM
3110019,CAFE_BEVERAGE,TIME_21_24,CLOSED
3110020,KOREAN_FOOD,TIME_00_06,CLOSED
3110020,KOREAN_FOOD,TIME_06_11,LOW
3110020,KOREAN_FOOD,TIME_11_14,VERY_HIGH
3110020,KOREAN_FOOD,TIME_14_17,MEDIUM
3110020,KOREAN_FOOD,TIME_17_21,VERY_HIGH
3110020,KOREAN_FOOD,TIME_21_24,CLOSED
3110020,BUNSIK,TIME_00_06,CLOSED
3110020,BUNSIK,TIME_06_11,LOW
3110020,BUNSIK,TIME_11_14,VERY_HIGH
3110020,BUNSIK,TIME_14_17,MEDIUM
3110020,BUNSIK,TIME_17_21,MEDIUM
3110020,BUNSIK,TIME_21_24,LOW
3110020,CAFE_BEVERAGE,TIME_00_06,CLOSED
3110020,CAFE_BEVERAGE,TIME_06_11,MEDIUM
3110020,CAFE_BEVERAGE,TIME_11_14,VERY_HIGH
3110020,CAFE_BEVERAGE,TIME_14_17,HIGH
3110020,CAFE_BEVERAGE,TIME_17_21,MEDIUM
3110020,CAFE_BEVERAGE,TIME_21_24,CLOSED
3110021,KOREAN_FOOD,TIME_00_06,CLOSED
3110021,KOREAN_FOOD,TIME_06_11,LOW
3110021,KOREAN_FOOD,TIME_11_14,VERY_HIGH
3110021,KOREAN_FOOD,TIME_14_17,MEDIUM
3110021,KOREAN_FOOD,TIME_17_21,VERY_HIGH
3110021,KOREAN_FOOD,TIME_21_24,MEDIUM
3110021,WESTERN_FOOD,TIME_00_06,LOW
3110021,WESTERN_FOOD,TIME_06_11,CLOSED
3110021,WESTERN_FOOD,TIME_11_14,VERY_HIGH
3110021,WESTERN_FOOD,TIME_14_17,MEDIUM
3110021,WESTERN_FOOD,TIME_17_21,VERY_HIGH
3110021,WESTERN_FOOD,TIME_21_24,LOW
3110021,FAST_FOOD,TIME_00_06,CLOSED
3110021,FAST_FOOD,TIME_06_11,LOW
3110021,FAST_FOOD,TIME_11_14,HIGH
3110021,FAST_FOOD,TIME_14_17,HIGH
3110021,FAST_FOOD,TIME_17_21,VERY_HIGH
3110021,FAST_FOOD,TIME_21_24,LOW
3110021,CAFE_BEVERAGE,TIME_00_06,CLOSED
3110021,CAFE_BEVERAGE,TIME_06_11,LOW
3110021,CAFE_BEVERAGE,TIME_11_14,VERY_HIGH
3110021,CAFE_BEVERAGE,TIME_14_17,VERY_HIGH
3110021,CAFE_BEVERAGE,TIME_17_21,HIGH
3110021,CAFE_BEVERAGE,TIME_21_24,LOW
3110022,KOREAN_FOOD,TIME_00_06,CLOSED
3110022,KOREAN_FOOD,TIME_06_11,LOW
3110022,KOREAN_FOOD,TIME_11_14,VERY_HIGH
3110022,KOREAN_FOOD,TIME_14_17,LOW
3110022,KOREAN_FOOD,TIME_17_21,MEDIUM
3110022,KOREAN_FOOD,TIME_21_24,CLOSED
3110022,CAFE_BEVERAGE,TIME_00_06,CLOSED
3110022,CAFE_BEVERAGE,TIME_06_11,LOW
3110022,CAFE_BEVERAGE,TIME_11_14,VERY_HIGH
3110022,CAFE_BEVERAGE,TIME_14_17,VERY_HIGH
3110022,CAFE_BEVERAGE,TIME_17_21,MEDIUM
3110022,CAFE_BEVERAGE,TIME_21_24,CLOSED
3110023,KOREAN_FOOD,TIME_00_06,CLOSED
3110023,KOREAN_FOOD,TIME_06_11,LOW
3110023,KOREAN_FOOD,TIME_11_14,VERY_HIGH
3110023,KOREAN_FOOD,TIME_14_17,MEDIUM
3110023,KOREAN_FOOD,TIME_17_21,HIGH
3110023,KOREAN_FOOD,TIME_21_24,CLOSED
3110023,CAFE_BEVERAGE,TIME_00_06,CLOSED
3110023,CAFE_BEVERAGE,TIME_06_11,HIGH
3110023,CAFE_BEVERAGE,TIME_11_14,VERY_HIGH
3110023,CAFE_BEVERAGE,TIME_14_17,HIGH
3110023,CAFE_BEVERAGE,TIME_17_21,MEDIUM
3110023,CAFE_BEVERAGE,TIME_21_24,LOW
3110024,KOREAN_FOOD,TIME_00_06,CLOSED
3110024,KOREAN_FOOD,TIME_06_11,CLOSED
3110024,KOREAN_FOOD,TIME_11_14,VERY_HIGH
3110024,KOREAN_FOOD,TIME_14_17,HIGH
3110024,KOREAN_FOOD,TIME_17_21,HIGH
3110024,KOREAN_FOOD,TIME_21_24,CLOSED
3110024,CAFE_BEVERAGE,TIME_00_06,CLOSED
3110024,CAFE_BEVERAGE,TIME_06_11,LOW
3110024,CAFE_BEVERAGE,TIME_11_14,VERY_HIGH
3110024,CAFE_BEVERAGE,TIME_14_17,VERY_HIGH
3110024,CAFE_BEVERAGE,TIME_17_21,MEDIUM
3110024,CAFE_BEVERAGE,TIME_21_24,LOW
3110025,KOREAN_FOOD,TIME_00_06,LOW
3110025,KOREAN_FOOD,TIME_06_11,LOW
3110025,KOREAN_FOOD,TIME_11_14,VERY_HIGH
3110025,KOREAN_FOOD,TIME_14_17,LOW
3110025,KOREAN_FOOD,TIME_17_21,MEDIUM
3110025,KOREAN_FOOD,TIME_21_24,LOW
3110027,KOREAN_FOOD,TIME_00_06,CLOSED
3110027,KOREAN_FOOD,TIME_06_11,CLOSED
3110027,KOREAN_FOOD,TIME_11_14,VERY_HIGH
3110027,KOREAN_FOOD,TIME_14_17,MEDIUM
3110027,KOREAN_FOOD,TIME_17_21,HIGH
3110027,KOREAN_FOOD,TIME_21_24,CLOSED
3110027,BUNSIK,TIME_00_06,CLOSED
3110027,BUNSIK,TIME_06_11,LOW
3110027,BUNSIK,TIME_11_14,HIGH
3110027,BUNSIK,TIME_14_17,VERY_HIGH
3110027,BUNSIK,TIME_17_21,VERY_HIGH
3110027,BUNSIK,TIME_21_24,LOW
3110027,CAFE_BEVERAGE,TIME_00_06,CLOSED
3110027,CAFE_BEVERAGE,TIME_06_11,CLOSED
3110027,CAFE_BEVERAGE,TIME_11_14,VERY_HIGH
3110027,CAFE_BEVERAGE,TIME_14_17,VERY_HIGH
3110027,CAFE_BEVERAGE,TIME_17_21,HIGH
3110027,CAFE_BEVERAGE,TIME_21_24,LOW
3110028,KOREAN_FOOD,TIME_00_06,CLOSED
3110028,KOREAN_FOOD,TIME_06_11,LOW
3110028,KOREAN_FOOD,TIME_11_14,VERY_HIGH
3110028,KOREAN_FOOD,TIME_14_17,MEDIUM
3110028,KOREAN_FOOD,TIME_17_21,MEDIUM
3110028,KOREAN_FOOD,TIME_21_24,LOW
3110028,CAFE_BEVERAGE,TIME_00_06,CLOSED
3110028,CAFE_BEVERAGE,TIME_06_11,LOW
3110028,CAFE_BEVERAGE,TIME_11_14,VERY_HIGH
3110028,CAFE_BEVERAGE,TIME_14_17,HIGH
3110028,CAFE_BEVERAGE,TIME_17_21,MEDIUM
3110028,CAFE_BEVERAGE,TIME_21_24,CLOSED
3110029,KOREAN_FOOD,TIME_00_06,CLOSED
3110029,KOREAN_FOOD,TIME_06_11,CLOSED
3110029,KOREAN_FOOD,TIME_11_14,MEDIUM
3110029,KOREAN_FOOD,TIME_14_17,MEDIUM
3110029,KOREAN_FOOD,TIME_17_21,VERY_HIGH
3110029,KOREAN_FOOD,TIME_21_24,HIGH
3110029,BUNSIK,TIME_00_06,LOW
3110029,BUNSIK,TIME_06_11,MEDIUM
3110029,BUNSIK,TIME_11_14,VERY_HIGH
3110029,BUNSIK,TIME_14_17,MEDIUM
3110029,BUNSIK,TIME_17_21,HIGH
3110029,BUNSIK,TIME_21_24,CLOSED
3110030,KOREAN_FOOD,TIME_00_06,CLOSED
3110030,KOREAN_FOOD,TIME_06_11,LOW
3110030,KOREAN_FOOD,TIME_11_14,VERY_HIGH
3110030,KOREAN_FOOD,TIME_14_17,MEDIUM
3110030,KOREAN_FOOD,TIME_17_21,VERY_HIGH
3110030,KOREAN_FOOD,TIME_21_24,MEDIUM
3110030,WESTERN_FOOD,TIME_00_06,LOW
3110030,WESTERN_FOOD,TIME_06_11,CLOSED
3110030,WESTERN_FOOD,TIME_11_14,HIGH
3110030,WESTERN_FOOD,TIME_14_17,HIGH
3110030,WESTERN_FOOD,TIME_17_21,HIGH
3110030,WESTERN_FOOD,TIME_21_24,HIGH
3110033,KOREAN_FOOD,TIME_00_06,CLOSED
3110033,KOREAN_FOOD,TIME_06_11,LOW
3110033,KOREAN_FOOD,TIME_11_14,VERY_HIGH
3110033,KOREAN_FOOD,TIME_14_17,HIGH
3110033,KOREAN_FOOD,TIME_17_21,HIGH
3110033,KOREAN_FOOD,TIME_21_24,LOW
3110034,KOREAN_FOOD,TIME_00_06,CLOSED
3110034,KOREAN_FOOD,TIME_06_11,LOW
3110034,KOREAN_FOOD,TIME_11_14,VERY_HIGH
3110034,KOREAN_FOOD,TIME_14_17,HIGH
3110034,KOREAN_FOOD,TIME_17_21,MEDIUM
3110034,KOREAN_FOOD,TIME_21_24,LOW
3110035,KOREAN_FOOD,TIME_00_06,CLOSED
3110035,KOREAN_FOOD,TIME_06_11,CLOSED
3110035,KOREAN_FOOD,TIME_11_14,VERY_HIGH
3110035,KOREAN_FOOD,TIME_14_17,MEDIUM
3110035,KOREAN_FOOD,TIME_17_21,VERY_HIGH
3110035,KOREAN_FOOD,TIME_21_24,MEDIUM
3110035,CAFE_BEVERAGE,TIME_00_06,CLOSED
3110035,CAFE_BEVERAGE,TIME_06_11,MEDIUM
3110035,CAFE_BEVERAGE,TIME_11_14,VERY_HIGH
3110035,CAFE_BEVERAGE,TIME_14_17,HIGH
3110035,CAFE_BEVERAGE,TIME_17_21,MEDIUM
3110035,CAFE_BEVERAGE,TIME_21_24,CLOSED
3110036,KOREAN_FOOD,TIME_00_06,LOW
3110036,KOREAN_FOOD,TIME_06_11,CLOSED
3110036,KOREAN_FOOD,TIME_11_14,VERY_HIGH
3110036,KOREAN_FOOD,TIME_14_17,LOW
3110036,KOREAN_FOOD,TIME_17_21,HIGH
3110036,KOREAN_FOOD,TIME_21_24,LOW
3110037,KOREAN_FOOD,TIME_00_06,CLOSED
3110037,KOREAN_FOOD,TIME_06_11,HIGH
3110037,KOREAN_FOOD,TIME_11_14,VERY_HIGH
3110037,KOREAN_FOOD,TIME_14_17,MEDIUM
3110037,KOREAN_FOOD,TIME_17_21,MEDIUM
3110037,KOREAN_FOOD,TIME_21_24,LOW
3110038,KOREAN_FOOD,TIME_00_06,CLOSED
3110038,KOREAN_FOOD,TIME_06_11,LOW
3110038,KOREAN_FOOD,TIME_11_14,VERY_HIGH
3110038,KOREAN_FOOD,TIME_14_17,MEDIUM
3110038,KOREAN_FOOD,TIME_17_21,MEDIUM
3110038,KOREAN_FOOD,TIME_21_24,LOW
3110038,JAPANESE_FOOD,TIME_00_06,CLOSED
3110038,JAPANESE_FOOD,TIME_06_11,CLOSED
3110038,JAPANESE_FOOD,TIME_11_14,VERY_HIGH
3110038,JAPANESE_FOOD,TIME_14_17,MEDIUM
3110038,JAPANESE_FOOD,TIME_17_21,HIGH
3110038,JAPANESE_FOOD,TIME_21_24,CLOSED
3110038,BUNSIK,TIME_00_06,CLOSED
3110038,BUNSIK,TIME_06_11,LOW
3110038,BUNSIK,TIME_11_14,VERY_HIGH
3110038,BUNSIK,TIME_14_17,MEDIUM
3110038,BUNSIK,TIME_17_21,HIGH
3110038,BUNSIK,TIME_21_24,CLOSED
3110038,CAFE_BEVERAGE,TIME_00_06,CLOSED
3110038,CAFE_BEVERAGE,TIME_06_11,HIGH
3110038,CAFE_BEVERAGE,TIME_11_14,VERY_HIGH
3110038,CAFE_BEVERAGE,TIME_14_17,MEDIUM
3110038,CAFE_BEVERAGE,TIME_17_21,LOW
3110038,CAFE_BEVERAGE,TIME_21_24,CLOSED
3110039,KOREAN_FOOD,TIME_00_06,CLOSED
3110039,KOREAN_FOOD,TIME_06_11,LOW
3110039,KOREAN_FOOD,TIME_11_14,VERY_HIGH
3110039,KOREAN_FOOD,TIME_14_17,LOW
3110039,KOREAN_FOOD,TIME_17_21,MEDIUM
3110039,KOREAN_FOOD,TIME_21_24,LOW
3110040,KOREAN_FOOD,TIME_00_06,CLOSED
3110040,KOREAN_FOOD,TIME_06_11,LOW
3110040,KOREAN_FOOD,TIME_11_14,VERY_HIGH
3110040,KOREAN_FOOD,TIME_14_17,LOW
3110040,KOREAN_FOOD,TIME_17_21,MEDIUM
3110040,KOREAN_FOOD,TIME_21_24,LOW
3110040,CAFE_BEVERAGE,TIME_00_06,CLOSED
3110040,CAFE_BEVERAGE,TIME_06_11,LOW
3110040,CAFE_BEVERAGE,TIME_11_14,VERY_HIGH
3110040,CAFE_BEVERAGE,TIME_14_17,MEDIUM
3110040,CAFE_BEVERAGE,TIME_17_21,LOW
3110040,CAFE_BEVERAGE,TIME_21_24,CLOSED
3110041,KOREAN_FOOD,TIME_00_06,CLOSED
3110041,KOREAN_FOOD,TIME_06_11,LOW
3110041,KOREAN_FOOD,TIME_11_14,VERY_HIGH
3110041,KOREAN_FOOD,TIME_14_17,MEDIUM
3110041,KOREAN_FOOD,TIME_17_21,MEDIUM
3110041,KOREAN_FOOD,TIME_21_24,LOW
3110041,WESTERN_FOOD,TIME_00_06,CLOSED
3110041,WESTERN_FOOD,TIME_06_11,LOW
3110041,WESTERN_FOOD,TIME_11_14,VERY_HIGH
3110041,WESTERN_FOOD,TIME_14_17,HIGH
3110041,WESTERN_FOOD,TIME_17_21,HIGH
3110041,WESTERN_FOOD,TIME_21_24,LOW
3110041,CAFE_BEVERAGE,TIME_00_06,CLOSED
3110041,CAFE_BEVERAGE,TIME_06_11,LOW
3110041,CAFE_BEVERAGE,TIME_11_14,VERY_HIGH
3110041,CAFE_BEVERAGE,TIME_14_17,VERY_HIGH
3110041,CAFE_BEVERAGE,TIME_17_21,MEDIUM
3110041,CAFE_BEVERAGE,TIME_21_24,CLOSED
3110042,KOREAN_FOOD,TIME_00_06,CLOSED
3110042,KOREAN_FOOD,TIME_06_11,CLOSED
3110042,KOREAN_FOOD,TIME_11_14,VERY_HIGH
3110042,KOREAN_FOOD,TIME_14_17,LOW
3110042,KOREAN_FOOD,TIME_17_21,MEDIUM
3110042,KOREAN_FOOD,TIME_21_24,LOW
3110043,KOREAN_FOOD,TIME_00_06,CLOSED
3110043,KOREAN_FOOD,TIME_06_11,LOW
3110043,KOREAN_FOOD,TIME_11_14,VERY_HIGH
3110043,KOREAN_FOOD,TIME_14_17,LOW
3110043,KOREAN_FOOD,TIME_17_21,MEDIUM
3110043,KOREAN_FOOD,TIME_21_24,CLOSED
3110043,BUNSIK,TIME_00_06,CLOSED
3110043,BUNSIK,TIME_06_11,LOW
3110043,BUNSIK,TIME_11_14,VERY_HIGH
3110043,BUNSIK,TIME_14_17,HIGH
3110043,BUNSIK,TIME_17_21,HIGH
3110043,BUNSIK,TIME_21_24,LOW
3110043,CAFE_BEVERAGE,TIME_00_06,CLOSED
3110043,CAFE_BEVERAGE,TIME_06_11,MEDIUM
3110043,CAFE_BEVERAGE,TIME_11_14,VERY_HIGH
3110043,CAFE_BEVERAGE,TIME_14_17,HIGH
3110043,CAFE_BEVERAGE,TIME_17_21,MEDIUM
3110043,CAFE_BEVERAGE,TIME_21_24,CLOSED
3110044,KOREAN_FOOD,TIME_00_06,LOW
3110044,KOREAN_FOOD,TIME_06_11,CLOSED
3110044,KOREAN_FOOD,TIME_11_14,VERY_HIGH
3110044,KOREAN_FOOD,TIME_14_17,LOW
3110044,KOREAN_FOOD,TIME_17_21,HIGH
3110044,KOREAN_FOOD,TIME_21_24,LOW
3110045,KOREAN_FOOD,TIME_00_06,CLOSED
3110045,KOREAN_FOOD,TIME_06_11,LOW
3110045,KOREAN_FOOD,TIME_11_14,VERY_HIGH
3110045,KOREAN_FOOD,TIME_14_17,LOW
3110045,KOREAN_FOOD,TIME_17_21,MEDIUM
3110045,KOREAN_FOOD,TIME_21_24,LOW
3110045,JAPANESE_FOOD,TIME_00_06,LOW
3110045,JAPANESE_FOOD,TIME_06_11,CLOSED
3110045,JAPANESE_FOOD,TIME_11_14,VERY_HIGH
3110045,JAPANESE_FOOD,TIME_14_17,LOW
3110045,JAPANESE_FOOD,TIME_17_21,HIGH
3110045,JAPANESE_FOOD,TIME_21_24,MEDIUM
3110045,BUNSIK,TIME_00_06,CLOSED
3110045,BUNSIK,TIME_06_11,CLOSED
3110045,BUNSIK,TIME_11_14,VERY_HIGH
3110045,BUNSIK,TIME_14_17,HIGH
3110045,BUNSIK,TIME_17_21,VERY_HIGH
3110045,BUNSIK,TIME_21_24,LOW
3110048,KOREAN_FOOD,TIME_00_06,CLOSED
3110048,KOREAN_FOOD,TIME_06_11,CLOSED
3110048,KOREAN_FOOD,TIME_11_14,VERY_HIGH
3110048,KOREAN_FOOD,TIME_14_17,MEDIUM
3110048,KOREAN_FOOD,TIME_17_21,HIGH
3110048,KOREAN_FOOD,TIME_21_24,LOW
3110049,KOREAN_FOOD,TIME_00_06,CLOSED
3110049,KOREAN_FOOD,TIME_06_11,CLOSED
3110049,KOREAN_FOOD,TIME_11_14,HIGH
3110049,KOREAN_FOOD,TIME_14_17,MEDIUM
3110049,KOREAN_FOOD,TIME_17_21,VERY_HIGH
3110049,KOREAN_FOOD,TIME_21_24,HIGH
3110049,CAFE_BEVERAGE,TIME_00_06,CLOSED
3110049,CAFE_BEVERAGE,TIME_06_11,LOW
3110049,CAFE_BEVERAGE,TIME_11_14,VERY_HIGH
3110049,CAFE_BEVERAGE,TIME_14_17,HIGH
3110049,CAFE_BEVERAGE,TIME_17_21,HIGH
3110049,CAFE_BEVERAGE,TIME_21_24,LOW
3110050,KOREAN_FOOD,TIME_00_06,LOW
3110050,KOREAN_FOOD,TIME_06_11,LOW
3110050,KOREAN_FOOD,TIME_11_14,VERY_HIGH
3110050,KOREAN_FOOD,TIME_14_17,HIGH
3110050,KOREAN_FOOD,TIME_17_21,HIGH
3110050,KOREAN_FOOD,TIME_21_24,LOW
3110051,KOREAN_FOOD,TIME_00_06,CLOSED
3110051,KOREAN_FOOD,TIME_06_11,CLOSED
3110051,KOREAN_FOOD,TIME_11_14,VERY_HIGH
3110051,KOREAN_FOOD,TIME_14_17,MEDIUM
3110051,KOREAN_FOOD,TIME_17_21,HIGH
3110051,KOREAN_FOOD,TIME_21_24,MEDIUM
3110052,KOREAN_FOOD,TIME_00_06,LOW
3110052,KOREAN_FOOD,TIME_06_11,LOW
3110052,KOREAN_FOOD,TIME_11_14,VERY_HIGH
3110052,KOREAN_FOOD,TIME_14_17,MEDIUM
3110052,KOREAN_FOOD,TIME_17_21,HIGH
3110052,KOREAN_FOOD,TIME_21_24,MEDIUM
3110052,BUNSIK,TIME_00_06,CLOSED
3110052,BUNSIK,TIME_06_11,LOW
3110052,BUNSIK,TIME_11_14,VERY_HIGH
3110052,BUNSIK,TIME_14_17,HIGH
3110052,BUNSIK,TIME_17_21,HIGH
3110052,BUNSIK,TIME_21_24,CLOSED
3110053,KOREAN_FOOD,TIME_00_06,CLOSED
3110053,KOREAN_FOOD,TIME_06_11,LOW
3110053,KOREAN_FOOD,TIME_11_14,VERY_HIGH
3110053,KOREAN_FOOD,TIME_14_17,LOW
3110053,KOREAN_FOOD,TIME_17_21,HIGH
3110053,KOREAN_FOOD,TIME_21_24,MEDIUM
3110053,CHINESE_FOOD,TIME_00_06,CLOSED
3110053,CHINESE_FOOD,TIME_06_11,CLOSED
3110053,CHINESE_FOOD,TIME_11_14,VERY_HIGH
3110053,CHINESE_FOOD,TIME_14_17,MEDIUM
3110053,CHINESE_FOOD,TIME_17_21,HIGH
3110053,CHINESE_FOOD,TIME_21_24,LOW
3110053,BAKERY,TIME_00_06,CLOSED
3110053,BAKERY,TIME_06_11,HIGH
3110053,BAKERY,TIME_11_14,HIGH
3110053,BAKERY,TIME_14_17,HIGH
3110053,BAKERY,TIME_17_21,HIGH
3110053,BAKERY,TIME_21_24,LOW
3110054,KOREAN_FOOD,TIME_00_06,CLOSED
3110054,KOREAN_FOOD,TIME_06_11,LOW
3110054,KOREAN_FOOD,TIME_11_14,VERY_HIGH
3110054,KOREAN_FOOD,TIME_14_17,LOW
3110054,KOREAN_FOOD,TIME_17_21,HIGH
3110054,KOREAN_FOOD,TIME_21_24,MEDIUM
3110054,FAST_FOOD,TIME_00_06,CLOSED
3110054,FAST_FOOD,TIME_06_11,CLOSED
3110054,FAST_FOOD,TIME_11_14,HIGH
3110054,FAST_FOOD,TIME_14_17,HIGH
3110054,FAST_FOOD,TIME_17_21,VERY_HIGH
3110054,FAST_FOOD,TIME_21_24,LOW
3110054,CAFE_BEVERAGE,TIME_00_06,CLOSED
3110054,CAFE_BEVERAGE,TIME_06_11,MEDIUM
3110054,CAFE_BEVERAGE,TIME_11_14,VERY_HIGH
3110054,CAFE_BEVERAGE,TIME_14_17,HIGH
3110054,CAFE_BEVERAGE,TIME_17_21,MEDIUM
3110054,CAFE_BEVERAGE,TIME_21_24,CLOSED
3110055,KOREAN_FOOD,TIME_00_06,CLOSED
3110055,KOREAN_FOOD,TIME_06_11,LOW
3110055,KOREAN_FOOD,TIME_11_14,VERY_HIGH
3110055,KOREAN_FOOD,TIME_14_17,HIGH
3110055,KOREAN_FOOD,TIME_17_21,HIGH
3110055,KOREAN_FOOD,TIME_21_24,MEDIUM
3110056,KOREAN_FOOD,TIME_00_06,CLOSED
3110056,KOREAN_FOOD,TIME_06_11,CLOSED
3110056,KOREAN_FOOD,TIME_11_14,HIGH
3110056,KOREAN_FOOD,TIME_14_17,MEDIUM
3110056,KOREAN_FOOD,TIME_17_21,VERY_HIGH
3110056,KOREAN_FOOD,TIME_21_24,HIGH
3110056,CAFE_BEVERAGE,TIME_00_06,CLOSED
3110056,CAFE_BEVERAGE,TIME_06_11,LOW
3110056,CAFE_BEVERAGE,TIME_11_14,VERY_HIGH
3110056,CAFE_BEVERAGE,TIME_14_17,HIGH
3110056,CAFE_BEVERAGE,TIME_17_21,HIGH
3110056,CAFE_BEVERAGE,TIME_21_24,LOW
3110057,KOREAN_FOOD,TIME_00_06,LOW
3110057,KOREAN_FOOD,TIME_06_11,LOW
3110057,KOREAN_FOOD,TIME_11_14,HIGH
3110057,KOREAN_FOOD,TIME_14_17,MEDIUM
3110057,KOREAN_FOOD,TIME_17_21,VERY_HIGH
3110057,KOREAN_FOOD,TIME_21_24,HIGH
3110057,BUNSIK,TIME_00_06,CLOSED
3110057,BUNSIK,TIME_06_11,LOW
3110057,BUNSIK,TIME_11_14,HIGH
3110057,BUNSIK,TIME_14_17,HIGH
3110057,BUNSIK,TIME_17_21,HIGH
3110057,BUNSIK,TIME_21_24,MEDIUM
3110058,KOREAN_FOOD,TIME_00_06,CLOSED
3110058,KOREAN_FOOD,TIME_06_11,CLOSED
3110058,KOREAN_FOOD,TIME_11_14,VERY_HIGH
3110058,KOREAN_FOOD,TIME_14_17,LOW
3110058,KOREAN_FOOD,TIME_17_21,MEDIUM
3110058,KOREAN_FOOD,TIME_21_24,LOW
3110058,CAFE_BEVERAGE,TIME_00_06,CLOSED
3110058,CAFE_BEVERAGE,TIME_06_11,HIGH
3110058,CAFE_BEVERAGE,TIME_11_14,VERY_HIGH
3110058,CAFE_BEVERAGE,TIME_14_17,HIGH
3110058,CAFE_BEVERAGE,TIME_17_21,LOW
3110058,CAFE_BEVERAGE,TIME_21_24,CLOSED
3110059,KOREAN_FOOD,TIME_00_06,CLOSED
3110059,KOREAN_FOOD,TIME_06_11,LOW
3110059,KOREAN_FOOD,TIME_11_14,VERY_HIGH
3110059,KOREAN_FOOD,TIME_14_17,LOW
3110059,KOREAN_FOOD,TIME_17_21,MEDIUM
3110059,KOREAN_FOOD,TIME_21_24,LOW
3110059,CAFE_BEVERAGE,TIME_00_06,CLOSED
3110059,CAFE_BEVERAGE,TIME_06_11,LOW
3110059,CAFE_BEVERAGE,TIME_11_14,VERY_HIGH
3110059,CAFE_BEVERAGE,TIME_14_17,VERY_HIGH
3110059,CAFE_BEVERAGE,TIME_17_21,MEDIUM
3110059,CAFE_BEVERAGE,TIME_21_24,CLOSED
3110060,KOREAN_FOOD,TIME_00_06,CLOSED
3110060,KOREAN_FOOD,TIME_06_11,CLOSED
3110060,KOREAN_FOOD,TIME_11_14,VERY_HIGH
3110060,KOREAN_FOOD,TIME_14_17,MEDIUM
3110060,KOREAN_FOOD,TIME_17_21,HIGH
3110060,KOREAN_FOOD,TIME_21_24,LOW
3110060,CHICKEN,TIME_00_06,CLOSED
3110060,CHICKEN,TIME_06_11,CLOSED
3110060,CHICKEN,TIME_11_14,LOW
3110060,CHICKEN,TIME_14_17,LOW
3110060,CHICKEN,TIME_17_21,VERY_HIGH
3110060,CHICKEN,TIME_21_24,VERY_HIGH
3110060,CAFE_BEVERAGE,TIME_00_06,CLOSED
3110060,CAFE_BEVERAGE,TIME_06_11,MEDIUM
3110060,CAFE_BEVERAGE,TIME_11_14,HIGH
3110060,CAFE_BEVERAGE,TIME_14_17,VERY_HIGH
3110060,CAFE_BEVERAGE,TIME_17_21,HIGH
3110060,CAFE_BEVERAGE,TIME_21_24,LOW
3110061,KOREAN_FOOD,TIME_00_06,CLOSED
3110061,KOREAN_FOOD,TIME_06_11,CLOSED
3110061,KOREAN_FOOD,TIME_11_14,VERY_HIGH
3110061,KOREAN_FOOD,TIME_14_17,MEDIUM
3110061,KOREAN_FOOD,TIME_17_21,VERY_HIGH
3110061,KOREAN_FOOD,TIME_21_24,LOW
3110061,CAFE_BEVERAGE,TIME_00_06,CLOSED
3110061,CAFE_BEVERAGE,TIME_06_11,MEDIUM
3110061,CAFE_BEVERAGE,TIME_11_14,VERY_HIGH
