commercial_area_code,commercial_area_name,business_type,time_band,quarter_count,total_transactions,band_transactions,band_hours,observed_days,hourly_average,overall_hourly_average,time_index,demand_level
3001494,종로·청계 관광특구,CAFE_BEVERAGE,TIME_00_06,12,11483981,29304,6,1096,4.4562,436.5869,1.02,CLOSED
3001494,종로·청계 관광특구,CAFE_BEVERAGE,TIME_06_11,12,11483981,2501966,5,1096,456.5631,436.5869,104.58,MEDIUM
3001494,종로·청계 관광특구,CAFE_BEVERAGE,TIME_11_14,12,11483981,4210345,3,1096,1280.5186,436.5869,293.3,VERY_HIGH
3001494,종로·청계 관광특구,CAFE_BEVERAGE,TIME_14_17,12,11483981,2462524,3,1096,748.9428,436.5869,171.54,HIGH
3001494,종로·청계 관광특구,CAFE_BEVERAGE,TIME_17_21,12,11483981,1900156,4,1096,433.4297,436.5869,99.28,MEDIUM
3001494,종로·청계 관광특구,CAFE_BEVERAGE,TIME_21_24,12,11483981,379686,3,1096,115.4763,436.5869,26.45,LOW
3001494,종로·청계 관광특구,BAKERY,TIME_00_06,12,142392,64,6,1096,0.0097,5.4133,0.18,CLOSED
3001494,종로·청계 관광특구,BAKERY,TIME_06_11,12,142392,27775,5,1096,5.0684,5.4133,93.63,MEDIUM
3001494,종로·청계 관광특구,BAKERY,TIME_11_14,12,142392,25396,3,1096,7.7238,5.4133,142.68,HIGH
3001494,종로·청계 관광특구,BAKERY,TIME_14_17,12,142392,26448,3,1096,8.0438,5.4133,148.59,HIGH
3001494,종로·청계 관광특구,BAKERY,TIME_17_21,12,142392,43346,4,1096,9.8873,5.4133,182.65,HIGH
3001494,종로·청계 관광특구,BAKERY,TIME_21_24,12,142392,19363,3,1096,5.889,5.4133,108.79,MEDIUM
3001495,잠실 관광특구,KOREAN_FOOD,TIME_00_06,12,7776768,721651,6,1096,109.7401,295.6496,37.12,LOW
3001495,잠실 관광특구,KOREAN_FOOD,TIME_06_11,12,7776768,254180,5,1096,46.3832,295.6496,15.69,LOW
3001495,잠실 관광특구,KOREAN_FOOD,TIME_11_14,12,7776768,1955481,3,1096,594.7327,295.6496,201.16,HIGH
3001495,잠실 관광특구,KOREAN_FOOD,TIME_14_17,12,7776768,727105,3,1096,221.139,295.6496,74.8,MEDIUM
3001495,잠실 관광특구,KOREAN_FOOD,TIME_17_21,12,7776768,2604091,4,1096,593.9989,295.6496,200.91,HIGH
3001495,잠실 관광특구,KOREAN_FOOD,TIME_21_24,12,7776768,1514260,3,1096,460.5414,295.6496,155.77,HIGH
3001495,잠실 관광특구,CHINESE_FOOD,TIME_00_06,12,468785,1496,6,1096,0.2275,17.8218,1.28,CLOSED
3001495,잠실 관광특구,CHINESE_FOOD,TIME_06_11,12,468785,2902,5,1096,0.5296,17.8218,2.97,CLOSED
3001495,잠실 관광특구,CHINESE_FOOD,TIME_11_14,12,468785,238755,3,1096,72.6141,17.8218,407.44,VERY_HIGH
3001495,잠실 관광특구,CHINESE_FOOD,TIME_14_17,12,468785,80115,3,1096,24.3659,17.8218,136.72,HIGH
3001495,잠실 관광특구,CHINESE_FOOD,TIME_17_21,12,468785,132481,4,1096,30.2192,17.8218,169.56,HIGH
3001495,잠실 관광특구,CHINESE_FOOD,TIME_21_24,12,468785,13036,3,1096,3.9647,17.8218,22.25,LOW
3001495,잠실 관광특구,JAPANESE_FOOD,TIME_00_06,12,698569,27275,6,1096,4.1477,26.5575,15.62,LOW
3001495,잠실 관광특구,JAPANESE_FOOD,TIME_06_11,12,698569,8049,5,1096,1.4688,26.5575,5.53,CLOSED
3001495,잠실 관광특구,JAPANESE_FOOD,TIME_11_14,12,698569,195220,3,1096,59.3735,26.5575,223.57,VERY_HIGH
3001495,잠실 관광특구,JAPANESE_FOOD,TIME_14_17,12,698569,115244,3,1096,35.0499,26.5575,131.98,HIGH
3001495,잠실 관광특구,JAPANESE_FOOD,TIME_17_21,12,698569,262170,4,1096,59.8016,26.5575,225.18,VERY_HIGH
3001495,잠실 관광특구,JAPANESE_FOOD,TIME_21_24,12,698569,90611,3,1096,27.5581,26.5575,103.77,MEDIUM
3001495,잠실 관광특구,WESTERN_FOOD,TIME_00_06,12,954234,64508,6,1096,9.8096,36.2771,27.04,LOW
3001495,잠실 관광특구,WESTERN_FOOD,TIME_06_11,12,954234,17899,5,1096,3.2662,36.2771,9.0,CLOSED
3001495,잠실 관광특구,WESTERN_FOOD,TIME_11_14,12,954234,301563,3,1096,91.7162,36.2771,252.82,VERY_HIGH
3001495,잠실 관광특구,WESTERN_FOOD,TIME_14_17,12,954234,184200,3,1096,56.0219,36.2771,154.43,HIGH
3001495,잠실 관광특구,WESTERN_FOOD,TIME_17_21,12,954234,299395,4,1096,68.2927,36.2771,188.25,HIGH
3001495,잠실 관광특구,WESTERN_FOOD,TIME_21_24,12,954234,86669,3,1096,26.3592,36.2771,72.66,MEDIUM
3001495,잠실 관광특구,CHICKEN,TIME_00_06,12,155846,28552,6,1096,4.3418,5.9248,73.28,MEDIUM
3001495,잠실 관광특구,CHICKEN,TIME_06_11,12,155846,0,5,1096,0.0,5.9248,0.0,CLOSED
3001495,잠실 관광특구,CHICKEN,TIME_11_14,12,155846,1691,3,1096,0.5143,5.9248,8.68,CLOSED
3001495,잠실 관광특구,CHICKEN,TIME_14_17,12,155846,7238,3,1096,2.2013,5.9248,37.15,LOW
3001495,잠실 관광특구,CHICKEN,TIME_17_21,12,155846,53630,4,1096,12.2331,5.9248,206.47,HIGH
3001495,잠실 관광특구,CHICKEN,TIME_21_24,12,155846,64735,3,1096,19.6883,5.9248,332.3,VERY_HIGH
3001495,잠실 관광특구,FAST_FOOD,TIME_00_06,12,7747949,2280,6,1096,0.3467,294.554,0.12,CLOSED
3001495,잠실 관광특구,FAST_FOOD,TIME_06_11,12,7747949,470381,5,1096,85.8359,294.554,29.14,LOW
3001495,잠실 관광특구,FAST_FOOD,TIME_11_14,12,7747949,2128514,3,1096,647.3583,294.554,219.78,HIGH
3001495,잠실 관광특구,FAST_FOOD,TIME_14_17,12,7747949,1990379,3,1096,605.3464,294.554,205.51,HIGH
3001495,잠실 관광특구,FAST_FOOD,TIME_17_21,12,7747949,2714756,4,1096,619.2418,294.554,210.23,HIGH
3001495,잠실 관광특구,FAST_FOOD,TIME_21_24,12,7747949,441639,3,1096,134.3184,294.554,45.6,LOW
3001495,잠실 관광특구,BUNSIK,TIME_00_06,12,3678645,4180,6,1096,0.6356,139.8512,0.45,CLOSED
3001495,잠실 관광특구,BUNSIK,TIME_06_11,12,3678645,308570,5,1096,56.3084,139.8512,40.26,LOW
3001495,잠실 관광특구,BUNSIK,TIME_11_14,12,3678645,1095986,3,1096,333.3291,139.8512,238.35,VERY_HIGH
3001495,잠실 관광특구,BUNSIK,TIME_14_17,12,3678645,814354,3,1096,247.6746,139.8512,177.1,HIGH
3001495,잠실 관광특구,BUNSIK,TIME_17_21,12,3678645,1344787,4,1096,306.7489,139.8512,219.34,HIGH
3001495,잠실 관광특구,BUNSIK,TIME_21_24,12,3678645,110768,3,1096,33.6886,139.8512,24.09,LOW
3001495,잠실 관광특구,CAFE_BEVERAGE,TIME_00_06,12,12538500,88356,6,1096,13.4361,476.6766,2.82,CLOSED
3001495,잠실 관광특구,CAFE_BEVERAGE,TIME_06_11,12,12538500,1753519,5,1096,319.9852,476.6766,67.13,LOW
3001495,잠실 관광특구,CAFE_BEVERAGE,TIME_11_14,12,12538500,3482944,3,1096,1059.2895,476.6766,222.22,VERY_HIGH
3001495,잠실 관광특구,CAFE_BEVERAGE,TIME_14_17,12,12538500,3437582,3,1096,1045.4933,476.6766,219.33,HIGH
3001495,잠실 관광특구,CAFE_BEVERAGE,TIME_17_21,12,12538500,3033929,4,1096,692.0458,476.6766,145.18,HIGH
3001495,잠실 관광특구,CAFE_BEVERAGE,TIME_21_24,12,12538500,742170,3,1096,225.7208,476.6766,47.35,LOW
3001495,잠실 관광특구,BAKERY,TIME_00_06,12,2836192,240,6,1096,0.0365,107.8236,0.03,CLOSED
3001495,잠실 관광특구,BAKERY,TIME_06_11,12,2836192,125587,5,1096,22.9173,107.8236,21.25,LOW
3001495,잠실 관광특구,BAKERY,TIME_11_14,12,2836192,710082,3,1096,215.9617,107.8236,200.29,HIGH
3001495,잠실 관광특구,BAKERY,TIME_14_17,12,2836192,856860,3,1096,260.6022,107.8236,241.69,VERY_HIGH
3001495,잠실 관광특구,BAKERY,TIME_17_21,12,2836192,1033237,4,1096,235.6836,107.8236,218.58,HIGH
3001495,잠실 관광특구,BAKERY,TIME_21_24,12,2836192,110186,3,1096,33.5116,107.8236,31.08,LOW
3001496,강남 마이스 관광특구,KOREAN_FOOD,TIME_00_06,12,2313668,16,6,1096,0.0024,87.9588,0.0,CLOSED
3001496,강남 마이스 관광특구,KOREAN_FOOD,TIME_06_11,12,2313668,435807,5,1096,79.5268,87.9588,90.41,MEDIUM
3001496,강남 마이스 관광특구,KOREAN_FOOD,TIME_11_14,12,2313668,1024922,3,1096,311.7159,87.9588,354.39,VERY_HIGH
3001496,강남 마이스 관광특구,KOREAN_FOOD,TIME_14_17,12,2313668,368525,3,1096,112.0818,87.9588,127.43,MEDIUM
3001496,강남 마이스 관광특구,KOREAN_FOOD,TIME_17_21,12,2313668,476742,4,1096,108.7459,87.9588,123.63,MEDIUM
3001496,강남 마이스 관광특구,KOREAN_FOOD,TIME_21_24,12,2313668,7656,3,1096,2.3285,87.9588,2.65,CLOSED
3001496,강남 마이스 관광특구,CHINESE_FOOD,TIME_00_06,12,2709649,8098,6,1096,1.2314,103.0128,1.2,CLOSED
3001496,강남 마이스 관광특구,CHINESE_FOOD,TIME_06_11,12,2709649,6657,5,1096,1.2148,103.0128,1.18,CLOSED
3001496,강남 마이스 관광특구,CHINESE_FOOD,TIME_11_14,12,2709649,924802,3,1096,281.2658,103.0128,273.04,VERY_HIGH
3001496,강남 마이스 관광특구,CHINESE_FOOD,TIME_14_17,12,2709649,606953,3,1096,184.5964,103.0128,179.2,HIGH
3001496,강남 마이스 관광특구,CHINESE_FOOD,TIME_17_21,12,2709649,1089010,4,1096,248.4056,103.0128,241.14,VERY_HIGH
3001496,강남 마이스 관광특구,CHINESE_FOOD,TIME_21_24,12,2709649,74129,3,1096,22.5453,103.0128,21.89,LOW
3001496,강남 마이스 관광특구,JAPANESE_FOOD,TIME_00_06,12,194527,12,6,1096,0.0018,7.3953,0.02,CLOSED
3001496,강남 마이스 관광특구,JAPANESE_FOOD,TIME_06_11,12,194527,459,5,1096,0.0838,7.3953,1.13,CLOSED
3001496,강남 마이스 관광특구,JAPANESE_FOOD,TIME_11_14,12,194527,111490,3,1096,33.9082,7.3953,458.51,VERY_HIGH
3001496,강남 마이스 관광특구,JAPANESE_FOOD,TIME_14_17,12,194527,25925,3,1096,7.8847,7.3953,106.62,MEDIUM
3001496,강남 마이스 관광특구,JAPANESE_FOOD,TIME_17_21,12,194527,55060,4,1096,12.5593,7.3953,169.83,HIGH
3001496,강남 마이스 관광특구,JAPANESE_FOOD,TIME_21_24,12,194527,1581,3,1096,0.4808,7.3953,6.5,CLOSED
3001496,강남 마이스 관광특구,WESTERN_FOOD,TIME_00_06,12,1362663,510,6,1096,0.0776,51.8044,0.15,CLOSED
3001496,강남 마이스 관광특구,WESTERN_FOOD,TIME_06_11,12,1362663,37992,5,1096,6.9328,51.8044,13.38,LOW
3001496,강남 마이스 관광특구,WESTERN_FOOD,TIME_11_14,12,1362663,505355,3,1096,153.6968,51.8044,296.69,VERY_HIGH
3001496,강남 마이스 관광특구,WESTERN_FOOD,TIME_14_17,12,1362663,265977,3,1096,80.8932,51.8044,156.15,HIGH
3001496,강남 마이스 관광특구,WESTERN_FOOD,TIME_17_21,12,1362663,493856,4,1096,112.6496,51.8044,217.45,HIGH
3001496,강남 마이스 관광특구,WESTERN_FOOD,TIME_21_24,12,1362663,58973,3,1096,17.9358,51.8044,34.62,LOW
3001496,강남 마이스 관광특구,FAST_FOOD,TIME_00_06,12,2575789,149,6,1096,0.0227,97.9239,0.02,CLOSED
3001496,강남 마이스 관광특구,FAST_FOOD,TIME_06_11,12,2575789,308806,5,1096,56.3515,97.9239,57.55,LOW
3001496,강남 마이스 관광특구,FAST_FOOD,TIME_11_14,12,2575789,867857,3,1096,263.9468,97.9239,269.54,VERY_HIGH
3001496,강남 마이스 관광특구,FAST_FOOD,TIME_14_17,12,2575789,555736,3,1096,169.0195,97.9239,172.6,HIGH
3001496,강남 마이스 관광특구,FAST_FOOD,TIME_17_21,12,2575789,749558,4,1096,170.9758,97.9239,174.6,HIGH
3001496,강남 마이스 관광특구,FAST_FOOD,TIME_21_24,12,2575789,93683,3,1096,28.4924,97.9239,29.1,LOW
3001496,강남 마이스 관광특구,BUNSIK,TIME_00_06,12,1960678,268,6,1096,0.0408,74.5392,0.05,CLOSED
3001496,강남 마이스 관광특구,BUNSIK,TIME_06_11,12,1960678,78671,5,1096,14.356,74.5392,19.26,LOW
3001496,강남 마이스 관광특구,BUNSIK,TIME_11_14,12,1960678,610928,3,1096,185.8054,74.5392,249.27,VERY_HIGH
3001496,강남 마이스 관광특구,BUNSIK,TIME_14_17,12,1960678,493103,3,1096,149.9705,74.5392,201.2,HIGH
3001496,강남 마이스 관광특구,BUNSIK,TIME_17_21,12,1960678,674904,4,1096,153.9471,74.5392,206.53,HIGH
3001496,강남 마이스 관광특구,BUNSIK,TIME_21_24,12,1960678,102804,3,1096,31.2664,74.5392,41.95,LOW
3001496,강남 마이스 관광특구,CAFE_BEVERAGE,TIME_00_06,12,5744371,379,6,1096,0.0576,218.3839,0.03,CLOSED
3001496,강남 마이스 관광특구,CAFE_BEVERAGE,TIME_06_11,12,5744371,1148698,5,1096,209.6164,218.3839,95.99,MEDIUM
3001496,강남 마이스 관광특구,CAFE_BEVERAGE,TIME_11_14,12,5744371,1904015,3,1096,579.08,218.3839,265.17,VERY_HIGH
3001496,강남 마이스 관광특구,CAFE_BEVERAGE,TIME_14_17,12,5744371,1564369,3,1096,475.7813,218.3839,217.86,HIGH
3001496,강남 마이스 관광특구,CAFE_BEVERAGE,TIME_17_21,12,5744371,1059645,4,1096,241.7073,218.3839,110.68,MEDIUM
3001496,강남 마이스 관광특구,CAFE_BEVERAGE,TIME_21_24,12,5744371,67265,3,1096,20.4577,218.3839,9.37,CLOSED
3001496,강남 마이스 관광특구,BAKERY,TIME_00_06,12,1713307,76,6,1096,0.0116,65.1348,0.02,CLOSED
3001496,강남 마이스 관광특구,BAKERY,TIME_06_11,12,1713307,179781,5,1096,32.8068,65.1348,50.37,LOW
3001496,강남 마이스 관광특구,BAKERY,TIME_11_14,12,1713307,525930,3,1096,159.9544,65.1348,245.57,VERY_HIGH
3001496,강남 마이스 관광특구,BAKERY,TIME_14_17,12,1713307,452949,3,1096,137.7582,65.1348,211.5,HIGH
3001496,강남 마이스 관광특구,BAKERY,TIME_17_21,12,1713307,516344,4,1096,117.7792,65.1348,180.82,HIGH
3001496,강남 마이스 관광특구,BAKERY,TIME_21_24,12,1713307,38227,3,1096,11.6262,65.1348,17.85,LOW
3110001,이북5도청사,KOREAN_FOOD,TIME_00_06,12,172222,569,6,1096,0.0865,6.5474,1.32,CLOSED
3110001,이북5도청사,KOREAN_FOOD,TIME_06_11,12,172222,1531,5,1096,0.2794,6.5474,4.27,CLOSED
3110001,이북5도청사,KOREAN_FOOD,TIME_11_14,12,172222,78231,3,1096,23.7929,6.5474,363.4,VERY_HIGH
3110001,이북5도청사,KOREAN_FOOD,TIME_14_17,12,172222,32213,3,1096,9.7971,6.5474,149.63,HIGH
3110001,이북5도청사,KOREAN_FOOD,TIME_17_21,12,172222,55455,4,1096,12.6494,6.5474,193.2,HIGH
3110001,이북5도청사,KOREAN_FOOD,TIME_21_24,12,172222,4223,3,1096,1.2844,6.5474,19.62,LOW
3110002,독립문역 1번,KOREAN_FOOD,TIME_00_06,12,250198,455,6,1096,0.0692,9.5118,0.73,CLOSED
3110002,독립문역 1번,KOREAN_FOOD,TIME_06_11,12,250198,8627,5,1096,1.5743,9.5118,16.55,LOW
3110002,독립문역 1번,KOREAN_FOOD,TIME_11_14,12,250198,135880,3,1096,41.326,9.5118,434.47,VERY_HIGH
3110002,독립문역 1번,KOREAN_FOOD,TIME_14_17,12,250198,38775,3,1096,11.7929,9.5118,123.98,MEDIUM
3110002,독립문역 1번,KOREAN_FOOD,TIME_17_21,12,250198,61330,4,1096,13.9895,9.5118,147.08,HIGH
3110002,독립문역 1번,KOREAN_FOOD,TIME_21_24,12,250198,5131,3,1096,1.5605,9.5118,16.41,LOW
3110002,독립문역 1번,CAFE_BEVERAGE,TIME_00_06,12,89884,0,6,1096,0.0,3.4171,0.0,CLOSED
3110002,독립문역 1번,CAFE_BEVERAGE,TIME_06_11,12,89884,12490,5,1096,2.2792,3.4171,66.7,LOW
3110002,독립문역 1번,CAFE_BEVERAGE,TIME_11_14,12,89884,30660,3,1096,9.3248,3.4171,272.89,VERY_HIGH
3110002,독립문역 1번,CAFE_BEVERAGE,TIME_14_17,12,89884,29181,3,1096,8.875,3.4171,259.72,VERY_HIGH
3110002,독립문역 1번,CAFE_BEVERAGE,TIME_17_21,12,89884,17526,4,1096,3.9977,3.4171,116.99,MEDIUM
3110002,독립문역 1번,CAFE_BEVERAGE,TIME_21_24,12,89884,27,3,1096,0.0082,3.4171,0.24,CLOSED
3110002,독립문역 1번,BAKERY,TIME_00_06,12,485584,0,6,1096,0.0,18.4605,0.0,CLOSED
3110002,독립문역 1번,BAKERY,TIME_06_11,12,485584,128241,5,1096,23.4016,18.4605,126.77,MEDIUM
3110002,독립문역 1번,BAKERY,TIME_11_14,12,485584,100206,3,1096,30.4763,18.4605,165.09,HIGH
3110002,독립문역 1번,BAKERY,TIME_14_17,12,485584,90147,3,1096,27.417,18.4605,148.52,HIGH
3110002,독립문역 1번,BAKERY,TIME_17_21,12,485584,133129,4,1096,30.367,18.4605,164.5,HIGH
3110002,독립문역 1번,BAKERY,TIME_21_24,12,485584,33861,3,1096,10.2984,18.4605,55.79,LOW
3110003,세검정초등학교,KOREAN_FOOD,TIME_00_06,12,58679,72,6,1096,0.0109,2.2308,0.49,CLOSED
3110003,세검정초등학교,KOREAN_FOOD,TIME_06_11,12,58679,319,5,1096,0.0582,2.2308,2.61,CLOSED
3110003,세검정초등학교,KOREAN_FOOD,TIME_11_14,12,58679,34491,3,1096,10.49,2.2308,470.23,VERY_HIGH
3110003,세검정초등학교,KOREAN_FOOD,TIME_14_17,12,58679,7248,3,1096,2.2044,2.2308,98.82,MEDIUM
3110003,세검정초등학교,KOREAN_FOOD,TIME_17_21,12,58679,15370,4,1096,3.5059,2.2308,157.16,HIGH
3110003,세검정초등학교,KOREAN_FOOD,TIME_21_24,12,58679,1179,3,1096,0.3586,2.2308,16.07,LOW
3110003,세검정초등학교,BUNSIK,TIME_00_06,12,29246,0,6,1096,0.0,1.1118,0.0,CLOSED
3110003,세검정초등학교,BUNSIK,TIME_06_11,12,29246,120,5,1096,0.0219,1.1118,1.97,CLOSED
3110003,세검정초등학교,BUNSIK,TIME_11_14,12,29246,15587,3,1096,4.7406,1.1118,426.37,VERY_HIGH
3110003,세검정초등학교,BUNSIK,TIME_14_17,12,29246,5240,3,1096,1.5937,1.1118,143.34,HIGH
3110003,세검정초등학교,BUNSIK,TIME_17_21,12,29246,8299,4,1096,1.893,1.1118,170.26,HIGH
3110003,세검정초등학교,BUNSIK,TIME_21_24,12,29246,0,3,1096,0.0,1.1118,0.0,CLOSED
3110003,세검정초등학교,CAFE_BEVERAGE,TIME_00_06,12,47975,0,6,1096,0.0,1.8239,0.0,CLOSED
3110003,세검정초등학교,CAFE_BEVERAGE,TIME_06_11,12,47975,6759,5,1096,1.2334,1.8239,67.63,LOW
3110003,세검정초등학교,CAFE_BEVERAGE,TIME_11_14,12,47975,17264,3,1096,5.2506,1.8239,287.88,VERY_HIGH
3110003,세검정초등학교,CAFE_BEVERAGE,TIME_14_17,12,47975,15722,3,1096,4.7816,1.8239,262.17,VERY_HIGH
3110003,세검정초등학교,CAFE_BEVERAGE,TIME_17_21,12,47975,7884,4,1096,1.7984,1.8239,98.6,MEDIUM
3110003,세검정초등학교,CAFE_BEVERAGE,TIME_21_24,12,47975,346,3,1096,0.1052,1.8239,5.77,CLOSED
3110003,세검정초등학교,BAKERY,TIME_00_06,12,153097,1,6,1096,0.0002,5.8203,0.0,CLOSED
3110003,세검정초등학교,BAKERY,TIME_06_11,12,153097,41274,5,1096,7.5318,5.8203,129.41,MEDIUM
3110003,세검정초등학교,BAKERY,TIME_11_14,12,153097,35552,3,1096,10.8127,5.8203,185.78,HIGH
3110003,세검정초등학교,BAKERY,TIME_14_17,12,153097,37573,3,1096,11.4273,5.8203,196.34,HIGH
3110003,세검정초등학교,BAKERY,TIME_17_21,12,153097,36380,4,1096,8.2984,5.8203,142.58,HIGH
3110003,세검정초등학교,BAKERY,TIME_21_24,12,153097,2317,3,1096,0.7047,5.8203,12.11,LOW
3110004,대신고등학교,KOREAN_FOOD,TIME_00_06,12,120346,42,6,1096,0.0064,4.5752,0.14,CLOSED
3110004,대신고등학교,KOREAN_FOOD,TIME_06_11,12,120346,9005,5,1096,1.6432,4.5752,35.92,LOW
3110004,대신고등학교,KOREAN_FOOD,TIME_11_14,12,120346,39370,3,1096,11.9738,4.5752,261.71,VERY_HIGH
3110004,대신고등학교,KOREAN_FOOD,TIME_14_17,12,120346,17490,3,1096,5.3193,4.5752,116.26,MEDIUM
3110004,대신고등학교,KOREAN_FOOD,TIME_17_21,12,120346,48522,4,1096,11.068,4.5752,241.91,VERY_HIGH
3110004,대신고등학교,KOREAN_FOOD,TIME_21_24,12,120346,5917,3,1096,1.7996,4.5752,39.33,LOW
3110005,세검정,KOREAN_FOOD,TIME_00_06,12,84592,1455,6,1096,0.2213,3.2159,6.88,CLOSED
3110005,세검정,KOREAN_FOOD,TIME_06_11,12,84592,1200,5,1096,0.219,3.2159,6.81,CLOSED
3110005,세검정,KOREAN_FOOD,TIME_11_14,12,84592,34236,3,1096,10.4124,3.2159,323.78,VERY_HIGH
3110005,세검정,KOREAN_FOOD,TIME_14_17,12,84592,13477,3,1096,4.0988,3.2159,127.45,MEDIUM
3110005,세검정,KOREAN_FOOD,TIME_17_21,12,84592,29910,4,1096,6.8225,3.2159,212.15,HIGH
3110005,세검정,KOREAN_FOOD,TIME_21_24,12,84592,4314,3,1096,1.312,3.2159,40.8,LOW
3110006,부암동주민센터,CAFE_BEVERAGE,TIME_00_06,12,57364,43,6,1096,0.0065,2.1808,0.3,CLOSED
3110006,부암동주민센터,CAFE_BEVERAGE,TIME_06_11,12,57364,246,5,1096,0.0449,2.1808,2.06,CLOSED
3110006,부암동주민센터,CAFE_BEVERAGE,TIME_11_14,12,57364,12568,3,1096,3.8224,2.1808,175.27,HIGH
3110006,부암동주민센터,CAFE_BEVERAGE,TIME_14_17,12,57364,21228,3,1096,6.4562,2.1808,296.05,VERY_HIGH
3110006,부암동주민센터,CAFE_BEVERAGE,TIME_17_21,12,57364,17415,4,1096,3.9724,2.1808,182.15,HIGH
3110006,부암동주민센터,CAFE_BEVERAGE,TIME_21_24,12,57364,5864,3,1096,1.7835,2.1808,81.78,MEDIUM
3110008,배화여자대학교(박노수미술관),KOREAN_FOOD,TIME_00_06,12,283324,19,6,1096,0.0029,10.7711,0.03,CLOSED
3110008,배화여자대학교(박노수미술관),KOREAN_FOOD,TIME_06_11,12,283324,4982,5,1096,0.9091,10.7711,8.44,CLOSED
3110008,배화여자대학교(박노수미술관),KOREAN_FOOD,TIME_11_14,12,283324,141870,3,1096,43.1478,10.7711,400.59,VERY_HIGH
3110008,배화여자대학교(박노수미술관),KOREAN_FOOD,TIME_14_17,12,283324,37756,3,1096,11.483,10.7711,106.61,MEDIUM
3110008,배화여자대학교(박노수미술관),KOREAN_FOOD,TIME_17_21,12,283324,91012,4,1096,20.76,10.7711,192.74,HIGH
3110008,배화여자대학교(박노수미술관),KOREAN_FOOD,TIME_21_24,12,283324,7685,3,1096,2.3373,10.7711,21.7,LOW
3110008,배화여자대학교(박노수미술관),JAPANESE_FOOD,TIME_00_06,12,104419,28,6,1096,0.0043,3.9697,0.11,CLOSED
3110008,배화여자대학교(박노수미술관),JAPANESE_FOOD,TIME_06_11,12,104419,76,5,1096,0.0139,3.9697,0.35,CLOSED
3110008,배화여자대학교(박노수미술관),JAPANESE_FOOD,TIME_11_14,12,104419,60527,3,1096,18.4085,3.9697,463.72,VERY_HIGH
3110008,배화여자대학교(박노수미술관),JAPANESE_FOOD,TIME_14_17,12,104419,21843,3,1096,6.6432,3.9697,167.35,HIGH
3110008,배화여자대학교(박노수미술관),JAPANESE_FOOD,TIME_17_21,12,104419,21188,4,1096,4.833,3.9697,121.75,MEDIUM
3110008,배화여자대학교(박노수미술관),JAPANESE_FOOD,TIME_21_24,12,104419,757,3,1096,0.2302,3.9697,5.8,CLOSED
3110008,배화여자대학교(박노수미술관),WESTERN_FOOD,TIME_00_06,12,196175,48,6,1096,0.0073,7.458,0.1,CLOSED
3110008,배화여자대학교(박노수미술관),WESTERN_FOOD,TIME_06_11,12,196175,14371,5,1096,2.6224,7.458,35.16,LOW
3110008,배화여자대학교(박노수미술관),WESTERN_FOOD,TIME_11_14,12,196175,73887,3,1096,22.4717,7.458,301.31,VERY_HIGH
3110008,배화여자대학교(박노수미술관),WESTERN_FOOD,TIME_14_17,12,196175,46562,3,1096,14.1612,7.458,189.88,HIGH
3110008,배화여자대학교(박노수미술관),WESTERN_FOOD,TIME_17_21,12,196175,54829,4,1096,12.5066,7.458,167.69,HIGH
3110008,배화여자대학교(박노수미술관),WESTERN_FOOD,TIME_21_24,12,196175,6478,3,1096,1.9702,7.458,26.42,LOW
3110008,배화여자대학교(박노수미술관),BUNSIK,TIME_00_06,12,126449,30,6,1096,0.0046,4.8072,0.09,CLOSED
3110008,배화여자대학교(박노수미술관),BUNSIK,TIME_06_11,12,126449,7768,5,1096,1.4175,4.8072,29.49,LOW
